10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/css/custom.css HTTP/1.1" 200 1555 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/bootstrap-rating/bootstrap-rating.css HTTP/1.1" 200 210 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/css/dataTables.responsive.css HTTP/1.1" 200 656 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/select2_4.0.0/css/select2.min.css HTTP/1.1" 200 1959 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/jasny-bootstrap/dist/css/jasny-bootstrap.min.css HTTP/1.1" 200 2529 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Bootstrap/css/dataTables.bootstrap.css HTTP/1.1" 200 1969 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.css HTTP/1.1" 200 1291 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/bootstrap-select/css/bootstrap-select.min.css HTTP/1.1" 200 1442 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/images/logo-inverse.svg HTTP/1.1" 200 4663 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/src/jquery.enjoyhint.css HTTP/1.1" 200 1285 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/templates/listing/js/listing.js HTTP/1.1" 200 893 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/templates/search/api-search/js/api-search.js HTTP/1.1" 200 560 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/themes/wso2/templates/listing/js/samples.js HTTP/1.1" 200 3586 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16405 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:55 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16405 "https://10.254.226.100:9443/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
